

*******************************************************************************
Ephemeris / WWW_USER Thu Feb 10 06:41:12 2022 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Voyager 2 (spacecraft) (-32)    {source: Voyager_2}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1977-Aug-21 00:00:00.0000 TDB
Stop  time      : A.D. 1997-Aug-22 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2447896.500000000, A.D. 1990-Jan-05 00:00:00.0000,  9.505495062550476E+08, -4.553445817840260E+09, -6.557546443875384E+07,
2447897.500000000, A.D. 1990-Jan-06 00:00:00.0000,  9.509486325329772E+08, -4.554376631115551E+09, -6.659935006337500E+07,
2447898.500000000, A.D. 1990-Jan-07 00:00:00.0000,  9.513477495111332E+08, -4.555307398555780E+09, -6.762323405419564E+07,
2447899.500000000, A.D. 1990-Jan-08 00:00:00.0000,  9.517468571908906E+08, -4.556238120195314E+09, -6.864711641565108E+07,
2447900.500000000, A.D. 1990-Jan-09 00:00:00.0000,  9.521459555736432E+08, -4.557168796068193E+09, -6.967099715187740E+07,
2447901.500000000, A.D. 1990-Jan-10 00:00:00.0000,  9.525450446608014E+08, -4.558099426208145E+09, -7.069487626672554E+07,
2447902.500000000, A.D. 1990-Jan-11 00:00:00.0000,  9.529441244537932E+08, -4.559030010648592E+09, -7.171875376376438E+07,
2447903.500000000, A.D. 1990-Jan-12 00:00:00.0000,  9.533431949540620E+08, -4.559960549422661E+09, -7.274262964629292E+07,
2447904.500000000, A.D. 1990-Jan-13 00:00:00.0000,  9.537422561630685E+08, -4.560891042563189E+09, -7.376650391734767E+07,
2447905.500000000, A.D. 1990-Jan-14 00:00:00.0000,  9.541413080822893E+08, -4.561821490102729E+09, -7.479037657970977E+07,
2447906.500000000, A.D. 1990-Jan-15 00:00:00.0000,  9.545403507132066E+08, -4.562751892073551E+09, -7.581424763591671E+07,
2447907.500000000, A.D. 1990-Jan-16 00:00:00.0000,  9.549393840573527E+08, -4.563682248507689E+09, -7.683811708825159E+07,
2447908.500000000, A.D. 1990-Jan-17 00:00:00.0000,  9.553384081162381E+08, -4.564612559436882E+09, -7.786198493877959E+07,
2447909.500000000, A.D. 1990-Jan-18 00:00:00.0000,  9.557374228914003E+08, -4.565542824892632E+09, -7.888585118933558E+07,
2447910.500000000, A.D. 1990-Jan-19 00:00:00.0000,  9.561364283843902E+08, -4.566473044906196E+09, -7.990971584153080E+07,
2447911.500000000, A.D. 1990-Jan-20 00:00:00.0000,  9.565354245967716E+08, -4.567403219508594E+09, -8.093357889676571E+07,
2447912.500000000, A.D. 1990-Jan-21 00:00:00.0000,  9.569344115301218E+08, -4.568333348730613E+09, -8.195744035623145E+07,
2447913.500000000, A.D. 1990-Jan-22 00:00:00.0000,  9.573333891860313E+08, -4.569263432602812E+09, -8.298130022091818E+07,
2447914.500000000, A.D. 1990-Jan-23 00:00:00.0000,  9.577323575661042E+08, -4.570193471155526E+09, -8.400515849161911E+07,
2447915.500000000, A.D. 1990-Jan-24 00:00:00.0000,  9.581313166719570E+08, -4.571123464418873E+09, -8.502901516893768E+07,
2447916.500000000, A.D. 1990-Jan-25 00:00:00.0000,  9.585302665052185E+08, -4.572053412422761E+09, -8.605287025329185E+07,
2447917.500000000, A.D. 1990-Jan-26 00:00:00.0000,  9.589292070675410E+08, -4.572983315196897E+09, -8.707672374492002E+07,
2447918.500000000, A.D. 1990-Jan-27 00:00:00.0000,  9.593281383605520E+08, -4.573913172770803E+09, -8.810057564388394E+07,
2447919.500000000, A.D. 1990-Jan-28 00:00:00.0000,  9.597270603859258E+08, -4.574842985173789E+09, -8.912442595007610E+07,
2447920.500000000, A.D. 1990-Jan-29 00:00:00.0000,  9.601259731453335E+08, -4.575772752434970E+09, -9.014827466322255E+07,
2447921.500000000, A.D. 1990-Jan-30 00:00:00.0000,  9.605248766404595E+08, -4.576702474583282E+09, -9.117212178288865E+07,
2447922.500000000, A.D. 1990-Jan-31 00:00:00.0000,  9.609237708729998E+08, -4.577632151647484E+09, -9.219596730848312E+07,
2447923.500000000, A.D. 1990-Feb-01 00:00:00.0000,  9.613226558446581E+08, -4.578561783656163E+09, -9.321981123926163E+07,
2447924.500000000, A.D. 1990-Feb-02 00:00:00.0000,  9.617215315571502E+08, -4.579491370637727E+09, -9.424365357433271E+07,
2447925.500000000, A.D. 1990-Feb-03 00:00:00.0000,  9.621203980122012E+08, -4.580420912620411E+09, -9.526749431265807E+07,
2447926.500000000, A.D. 1990-Feb-04 00:00:00.0000,  9.625192552115452E+08, -4.581350409632288E+09, -9.629133345306158E+07,
2447927.500000000, A.D. 1990-Feb-05 00:00:00.0000,  9.629181031569253E+08, -4.582279861701279E+09, -9.731517099422765E+07,
2447928.500000000, A.D. 1990-Feb-06 00:00:00.0000,  9.633169418500929E+08, -4.583209268855143E+09, -9.833900693470955E+07,
2447929.500000000, A.D. 1990-Feb-07 00:00:00.0000,  9.637157712928092E+08, -4.584138631121492E+09, -9.936284127292871E+07,
2447930.500000000, A.D. 1990-Feb-08 00:00:00.0000,  9.641145914868445E+08, -4.585067948527781E+09, -1.003866740071816E+08,
2447931.500000000, A.D. 1990-Feb-09 00:00:00.0000,  9.645134024339786E+08, -4.585997221101318E+09, -1.014105051356416E+08,
2447932.500000000, A.D. 1990-Feb-10 00:00:00.0000,  9.649122041359974E+08, -4.586926448869269E+09, -1.024343346563582E+08,
2447933.500000000, A.D. 1990-Feb-11 00:00:00.0000,  9.653109965946984E+08, -4.587855631858662E+09, -1.034581625672755E+08,
2447934.500000000, A.D. 1990-Feb-12 00:00:00.0000,  9.657097798118834E+08, -4.588784770096389E+09, -1.044819888662126E+08,
2447935.500000000, A.D. 1990-Feb-13 00:00:00.0000,  9.661085537893633E+08, -4.589713863609212E+09, -1.055058135508811E+08,
2447936.500000000, A.D. 1990-Feb-14 00:00:00.0000,  9.665073185289555E+08, -4.590642912423760E+09, -1.065296366188853E+08,
2447937.500000000, A.D. 1990-Feb-15 00:00:00.0000,  9.669060740324866E+08, -4.591571916566536E+09, -1.075534580677238E+08,
2447938.500000000, A.D. 1990-Feb-16 00:00:00.0000,  9.673048203017902E+08, -4.592500876063911E+09, -1.085772778947930E+08,
2447939.500000000, A.D. 1990-Feb-17 00:00:00.0000,  9.677035573387078E+08, -4.593429790942140E+09, -1.096010960973895E+08,
2447940.500000000, A.D. 1990-Feb-18 00:00:00.0000,  9.681022851450874E+08, -4.594358661227348E+09, -1.106249126727128E+08,
2447941.500000000, A.D. 1990-Feb-19 00:00:00.0000,  9.685010037227838E+08, -4.595287486945554E+09, -1.116487276178663E+08,
2447942.500000000, A.D. 1990-Feb-20 00:00:00.0000,  9.688997130736586E+08, -4.596216268122657E+09, -1.126725409298630E+08,
2447943.500000000, A.D. 1990-Feb-21 00:00:00.0000,  9.692984131995797E+08, -4.597145004784450E+09, -1.136963526056230E+08,
2447944.500000000, A.D. 1990-Feb-22 00:00:00.0000,  9.696971041024210E+08, -4.598073696956613E+09, -1.147201626419806E+08,
2447945.500000000, A.D. 1990-Feb-23 00:00:00.0000,  9.700957857840638E+08, -4.599002344664719E+09, -1.157439710356832E+08,
2447946.500000000, A.D. 1990-Feb-24 00:00:00.0000,  9.704944582463961E+08, -4.599930947934229E+09, -1.167677777833953E+08,
2447947.500000000, A.D. 1990-Feb-25 00:00:00.0000,  9.708931214916128E+08, -4.600859506790479E+09, -1.177915828817141E+08,
2447948.500000000, A.D. 1990-Feb-26 00:00:00.0000,  9.712917755209941E+08, -4.601788021258776E+09, -1.188153863271134E+08,
2447949.500000000, A.D. 1990-Feb-27 00:00:00.0000,  9.716904203367637E+08, -4.602716491364256E+09, -1.198391881160338E+08,
2447950.500000000, A.D. 1990-Feb-28 00:00:00.0000,  9.720890559408321E+08, -4.603644917131989E+09, -1.208629882448251E+08,
2447951.500000000, A.D. 1990-Mar-01 00:00:00.0000,  9.724876823351161E+08, -4.604573298586946E+09, -1.218867867097640E+08,
2447952.500000000, A.D. 1990-Mar-02 00:00:00.0000,  9.728862995215403E+08, -4.605501635753994E+09, -1.229105835070543E+08,
2447953.500000000, A.D. 1990-Mar-03 00:00:00.0000,  9.732849075020322E+08, -4.606429928657915E+09, -1.239343786328313E+08,
2447954.500000000, A.D. 1990-Mar-04 00:00:00.0000,  9.736835062785242E+08, -4.607358177323400E+09, -1.249581720831594E+08,
2447955.500000000, A.D. 1990-Mar-05 00:00:00.0000,  9.740820958529564E+08, -4.608286381775064E+09, -1.259819638540382E+08,
2447956.500000000, A.D. 1990-Mar-06 00:00:00.0000,  9.744806762272736E+08, -4.609214542037419E+09, -1.270057539414012E+08,
2447957.500000000, A.D. 1990-Mar-07 00:00:00.0000,  9.748792474034240E+08, -4.610142658134897E+09, -1.280295423411183E+08,
2447958.500000000, A.D. 1990-Mar-08 00:00:00.0000,  9.752778093833615E+08, -4.611070730091841E+09, -1.290533290489979E+08,
2447959.500000000, A.D. 1990-Mar-09 00:00:00.0000,  9.756763621690451E+08, -4.611998757932522E+09, -1.300771140607879E+08,
2447960.500000000, A.D. 1990-Mar-10 00:00:00.0000,  9.760749057624404E+08, -4.612926741681129E+09, -1.311008973721766E+08,
2447961.500000000, A.D. 1990-Mar-11 00:00:00.0000,  9.764734401655178E+08, -4.613854681361770E+09, -1.321246789787948E+08,
2447962.500000000, A.D. 1990-Mar-12 00:00:00.0000,  9.768719653802537E+08, -4.614782576998470E+09, -1.331484588762176E+08,
2447963.500000000, A.D. 1990-Mar-13 00:00:00.0000,  9.772704814127588E+08, -4.615710428627028E+09, -1.341722370540912E+08,
2447964.500000000, A.D. 1990-Mar-14 00:00:00.0000,  9.776689882688409E+08, -4.616638236282303E+09, -1.351960135024416E+08,
2447965.500000000, A.D. 1990-Mar-15 00:00:00.0000,  9.780674860294589E+08, -4.617565999756516E+09, -1.362197880235171E+08,
2447966.500000000, A.D. 1990-Mar-16 00:00:00.0000,  9.784659747511880E+08, -4.618493718942320E+09, -1.372435604842842E+08,
2447967.500000000, A.D. 1990-Mar-17 00:00:00.0000,  9.788644542945077E+08, -4.619421394203229E+09, -1.382673312129335E+08,
2447968.500000000, A.D. 1990-Mar-18 00:00:00.0000,  9.792629246614171E+08, -4.620349025562836E+09, -1.392911002047274E+08,
2447969.500000000, A.D. 1990-Mar-19 00:00:00.0000,  9.796613858539208E+08, -4.621276613044665E+09, -1.403148674548826E+08,
2447970.500000000, A.D. 1990-Mar-20 00:00:00.0000,  9.800598378740464E+08, -4.622204156672171E+09, -1.413386329585741E+08,
2447971.500000000, A.D. 1990-Mar-21 00:00:00.0000,  9.804582807237641E+08, -4.623131656468754E+09, -1.423623967109179E+08,
2447972.500000000, A.D. 1990-Mar-22 00:00:00.0000,  9.808567144051138E+08, -4.624059112457734E+09, -1.433861587070014E+08,
2447973.500000000, A.D. 1990-Mar-23 00:00:00.0000,  9.812551389201161E+08, -4.624986524662371E+09, -1.444099189418631E+08,
2447974.500000000, A.D. 1990-Mar-24 00:00:00.0000,  9.816535542707956E+08, -4.625913893105866E+09, -1.454336774104984E+08,
2447975.500000000, A.D. 1990-Mar-25 00:00:00.0000,  9.820519604591798E+08, -4.626841217811362E+09, -1.464574341078637E+08,
2447976.500000000, A.D. 1990-Mar-26 00:00:00.0000,  9.824503574873010E+08, -4.627768498801941E+09, -1.474811890288734E+08,
2447977.500000000, A.D. 1990-Mar-27 00:00:00.0000,  9.828487453571945E+08, -4.628695736100619E+09, -1.485049421684043E+08,
2447978.500000000, A.D. 1990-Mar-28 00:00:00.0000,  9.832471240709001E+08, -4.629622929730357E+09, -1.495286935212946E+08,
2447979.500000000, A.D. 1990-Mar-29 00:00:00.0000,  9.836454936304660E+08, -4.630550079714039E+09, -1.505524430823507E+08,
2447980.500000000, A.D. 1990-Mar-30 00:00:00.0000,  9.840438540379283E+08, -4.631477186074533E+09, -1.515761908463290E+08,
2447981.500000000, A.D. 1990-Mar-31 00:00:00.0000,  9.844422052953409E+08, -4.632404248834619E+09, -1.525999368079598E+08,
2447982.500000000, A.D. 1990-Apr-01 00:00:00.0000,  9.848405474047555E+08, -4.633331268017034E+09, -1.536236809619401E+08,
2447983.500000000, A.D. 1990-Apr-02 00:00:00.0000,  9.852388803682295E+08, -4.634258243644459E+09, -1.546474233029308E+08,
2447984.500000000, A.D. 1990-Apr-03 00:00:00.0000,  9.856372041878250E+08, -4.635185175739516E+09, -1.556711638255589E+08,
2447985.500000000, A.D. 1990-Apr-04 00:00:00.0000,  9.860355188656037E+08, -4.636112064324775E+09, -1.566949025244217E+08,
2447986.500000000, A.D. 1990-Apr-05 00:00:00.0000,  9.864338244036312E+08, -4.637038909422759E+09, -1.577186393940833E+08,
2447987.500000000, A.D. 1990-Apr-06 00:00:00.0000,  9.868321208039796E+08, -4.637965711055948E+09, -1.587423744290762E+08,
2447988.500000000, A.D. 1990-Apr-07 00:00:00.0000,  9.872304080687217E+08, -4.638892469246758E+09, -1.597661076239066E+08,
2447989.500000000, A.D. 1990-Apr-08 00:00:00.0000,  9.876286861999319E+08, -4.639819184017556E+09, -1.607898389730480E+08,
2447990.500000000, A.D. 1990-Apr-09 00:00:00.0000,  9.880269551996881E+08, -4.640745855390662E+09, -1.618135684709473E+08,
2447991.500000000, A.D. 1990-Apr-10 00:00:00.0000,  9.884252150700723E+08, -4.641672483388353E+09, -1.628372961120231E+08,
2447992.500000000, A.D. 1990-Apr-11 00:00:00.0000,  9.888234658131700E+08, -4.642599068032859E+09, -1.638610218906665E+08,
2447993.500000000, A.D. 1990-Apr-12 00:00:00.0000,  9.892217074310688E+08, -4.643525609346361E+09, -1.648847458012495E+08,
2447994.500000000, A.D. 1990-Apr-13 00:00:00.0000,  9.896199399258581E+08, -4.644452107350996E+09, -1.659084678380980E+08,
2447995.500000000, A.D. 1990-Apr-14 00:00:00.0000,  9.900181632996328E+08, -4.645378562068850E+09, -1.669321879955342E+08,
2447996.500000000, A.D. 1990-Apr-15 00:00:00.0000,  9.904163775544885E+08, -4.646304973521961E+09, -1.679559062678480E+08,
2447997.500000000, A.D. 1990-Apr-16 00:00:00.0000,  9.908145826925243E+08, -4.647231341732332E+09, -1.689796226493046E+08,
2447998.500000000, A.D. 1990-Apr-17 00:00:00.0000,  9.912127787158418E+08, -4.648157666721921E+09, -1.700033371341476E+08,
2447999.500000000, A.D. 1990-Apr-18 00:00:00.0000,  9.916109656265457E+08, -4.649083948512644E+09, -1.710270497165959E+08,
2448000.500000000, A.D. 1990-Apr-19 00:00:00.0000,  9.920091434267436E+08, -4.650010187126375E+09, -1.720507603908482E+08,
2448001.500000000, A.D. 1990-Apr-20 00:00:00.0000,  9.924073121185452E+08, -4.650936382584948E+09, -1.730744691510804E+08,
2448002.500000000, A.D. 1990-Apr-21 00:00:00.0000,  9.928054717040625E+08, -4.651862534910149E+09, -1.740981759914474E+08,
2448003.500000000, A.D. 1990-Apr-22 00:00:00.0000,  9.932036221854099E+08, -4.652788644123725E+09, -1.751218809060845E+08,
2448004.500000000, A.D. 1990-Apr-23 00:00:00.0000,  9.936017635647051E+08, -4.653714710247383E+09, -1.761455838891056E+08,
2448005.500000000, A.D. 1990-Apr-24 00:00:00.0000,  9.939998958440673E+08, -4.654640733302791E+09, -1.771692849346073E+08,
2448006.500000000, A.D. 1990-Apr-25 00:00:00.0000,  9.943980190256190E+08, -4.655566713311579E+09, -1.781929840366645E+08,
2448007.500000000, A.D. 1990-Apr-26 00:00:00.0000,  9.947961331114808E+08, -4.656492650295348E+09, -1.792166811893375E+08,
2448008.500000000, A.D. 1990-Apr-27 00:00:00.0000,  9.951942381037896E+08, -4.657418544275645E+09, -1.802403763866625E+08,
2448009.500000000, A.D. 1990-Apr-28 00:00:00.0000,  9.955923340046698E+08, -4.658344395273994E+09, -1.812640696226618E+08,
2448010.500000000, A.D. 1990-Apr-29 00:00:00.0000,  9.959904208162534E+08, -4.659270203311872E+09, -1.822877608913419E+08,
2448011.500000000, A.D. 1990-Apr-30 00:00:00.0000,  9.963884985406740E+08, -4.660195968410717E+09, -1.833114501866915E+08,
2448012.500000000, A.D. 1990-May-01 00:00:00.0000,  9.967865671800674E+08, -4.661121690591936E+09, -1.843351375026824E+08,
2448013.500000000, A.D. 1990-May-02 00:00:00.0000,  9.971846267365717E+08, -4.662047369876902E+09, -1.853588228332710E+08,
2448014.500000000, A.D. 1990-May-03 00:00:00.0000,  9.975826772123281E+08, -4.662973006286959E+09, -1.863825061723976E+08,
2448015.500000000, A.D. 1990-May-04 00:00:00.0000,  9.979807186094800E+08, -4.663898599843410E+09, -1.874061875139892E+08,
2448016.500000000, A.D. 1990-May-05 00:00:00.0000,  9.983787509301734E+08, -4.664824150567515E+09, -1.884298668519568E+08,
2448017.500000000, A.D. 1990-May-06 00:00:00.0000,  9.987767741765543E+08, -4.665749658480508E+09, -1.894535441801994E+08,
2448018.500000000, A.D. 1990-May-07 00:00:00.0000,  9.991747883507718E+08, -4.666675123603591E+09, -1.904772194925983E+08,
2448019.500000000, A.D. 1990-May-08 00:00:00.0000,  9.995727934549711E+08, -4.667600545957938E+09, -1.915008927830303E+08,
2448020.500000000, A.D. 1990-May-09 00:00:00.0000,  9.999707894913232E+08, -4.668525925564680E+09, -1.925245640453422E+08,
2448021.500000000, A.D. 1990-May-10 00:00:00.0000,  1.000368776461973E+09, -4.669451262444916E+09, -1.935482332733841E+08,
2448022.500000000, A.D. 1990-May-11 00:00:00.0000,  1.000766754369077E+09, -4.670376556619713E+09, -1.945719004609895E+08,
2448023.500000000, A.D. 1990-May-12 00:00:00.0000,  1.001164723214796E+09, -4.671301808110113E+09, -1.955955656019766E+08,
2448024.500000000, A.D. 1990-May-13 00:00:00.0000,  1.001562683001292E+09, -4.672227016937129E+09, -1.966192286901560E+08,
2448025.500000000, A.D. 1990-May-14 00:00:00.0000,  1.001960633730728E+09, -4.673152183121737E+09, -1.976428897193253E+08,
2448026.500000000, A.D. 1990-May-15 00:00:00.0000,  1.002358575405270E+09, -4.674077306684887E+09, -1.986665486832700E+08,
2448027.500000000, A.D. 1990-May-16 00:00:00.0000,  1.002756508027085E+09, -4.675002387647491E+09, -1.996902055757673E+08,
2448028.500000000, A.D. 1990-May-17 00:00:00.0000,  1.003154431598341E+09, -4.675927426030432E+09, -2.007138603905833E+08,
2448029.500000000, A.D. 1990-May-18 00:00:00.0000,  1.003552346121209E+09, -4.676852421854566E+09, -2.017375131214747E+08,
2448030.500000000, A.D. 1990-May-19 00:00:00.0000,  1.003950251603758E+09, -4.677777375156532E+09, -2.027611637550240E+08,
2448031.500000000, A.D. 1990-May-20 00:00:00.0000,  1.004348148050568E+09, -4.678702285963578E+09, -2.037848122820411E+08,
2448032.500000000, A.D. 1990-May-21 00:00:00.0000,  1.004746035455515E+09, -4.679627154274224E+09, -2.048084587063468E+08,
2448033.500000000, A.D. 1990-May-22 00:00:00.0000,  1.005143913820779E+09, -4.680551980109211E+09, -2.058321030216572E+08,
2448034.500000000, A.D. 1990-May-23 00:00:00.0000,  1.005541783148537E+09, -4.681476763489256E+09, -2.068557452216825E+08,
2448035.500000000, A.D. 1990-May-24 00:00:00.0000,  1.005939643533365E+09, -4.682401504274388E+09, -2.078793851061583E+08,
2448036.500000000, A.D. 1990-May-25 00:00:00.0000,  1.006337495050267E+09, -4.683326202358641E+09, -2.089030225158885E+08,
2448037.500000000, A.D. 1990-May-26 00:00:00.0000,  1.006735337536212E+09, -4.684250858049923E+09, -2.099266577914212E+08,
2448038.500000000, A.D. 1990-May-27 00:00:00.0000,  1.007133170993387E+09, -4.685175471368841E+09, -2.109502909264319E+08,
2448039.500000000, A.D. 1990-May-28 00:00:00.0000,  1.007530995423982E+09, -4.686100042335978E+09, -2.119739219145937E+08,
2448040.500000000, A.D. 1990-May-29 00:00:00.0000,  1.007928810830209E+09, -4.687024570971890E+09, -2.129975507495725E+08,
2448041.500000000, A.D. 1990-May-30 00:00:00.0000,  1.008326617214212E+09, -4.687949057297103E+09, -2.140211774250250E+08,
2448042.500000000, A.D. 1990-May-31 00:00:00.0000,  1.008724414578210E+09, -4.688873501332119E+09, -2.150448019346042E+08,
2448043.500000000, A.D. 1990-Jun-01 00:00:00.0000,  1.009122202924396E+09, -4.689797903097408E+09, -2.160684242719564E+08,
2448044.500000000, A.D. 1990-Jun-02 00:00:00.0000,  1.009519982254964E+09, -4.690722262613421E+09, -2.170920444307220E+08,
2448045.500000000, A.D. 1990-Jun-03 00:00:00.0000,  1.009917752572112E+09, -4.691646579900584E+09, -2.181156624045355E+08,
2448046.500000000, A.D. 1990-Jun-04 00:00:00.0000,  1.010315513878044E+09, -4.692570854979305E+09, -2.191392781870253E+08,
2448047.500000000, A.D. 1990-Jun-05 00:00:00.0000,  1.010713266174963E+09, -4.693495087869962E+09, -2.201628917718153E+08,
2448048.500000000, A.D. 1990-Jun-06 00:00:00.0000,  1.011111009465065E+09, -4.694419278592905E+09, -2.211865031525235E+08,
2448049.500000000, A.D. 1990-Jun-07 00:00:00.0000,  1.011508743750566E+09, -4.695343427168448E+09, -2.222101123227649E+08,
2448050.500000000, A.D. 1990-Jun-08 00:00:00.0000,  1.011906469033659E+09, -4.696267533616904E+09, -2.232337192761483E+08,
2448051.500000000, A.D. 1990-Jun-09 00:00:00.0000,  1.012304185316554E+09, -4.697191597958565E+09, -2.242573240062773E+08,
2448052.500000000, A.D. 1990-Jun-10 00:00:00.0000,  1.012701892601457E+09, -4.698115620213688E+09, -2.252809265067539E+08,
2448053.500000000, A.D. 1990-Jun-11 00:00:00.0000,  1.013099590890576E+09, -4.699039600402498E+09, -2.263045267711740E+08,
2448054.500000000, A.D. 1990-Jun-12 00:00:00.0000,  1.013497280186123E+09, -4.699963538545205E+09, -2.273281247931299E+08,
2448055.500000000, A.D. 1990-Jun-13 00:00:00.0000,  1.013894960490309E+09, -4.700887434661996E+09, -2.283517205662103E+08,
2448056.500000000, A.D. 1990-Jun-14 00:00:00.0000,  1.014292631805350E+09, -4.701811288773043E+09, -2.293753140840013E+08,
2448057.500000000, A.D. 1990-Jun-15 00:00:00.0000,  1.014690294133461E+09, -4.702735100898492E+09, -2.303989053400846E+08,
2448058.500000000, A.D. 1990-Jun-16 00:00:00.0000,  1.015087947476858E+09, -4.703658871058465E+09, -2.314224943280385E+08,
2448059.500000000, A.D. 1990-Jun-17 00:00:00.0000,  1.015485591837758E+09, -4.704582599273058E+09, -2.324460810414410E+08,
2448060.500000000, A.D. 1990-Jun-18 00:00:00.0000,  1.015883227218379E+09, -4.705506285562344E+09, -2.334696654738646E+08,
2448061.500000000, A.D. 1990-Jun-19 00:00:00.0000,  1.016280853620938E+09, -4.706429929946381E+09, -2.344932476188798E+08,
2448062.500000000, A.D. 1990-Jun-20 00:00:00.0000,  1.016678471047630E+09, -4.707353532445230E+09, -2.355168274700546E+08,
2448063.500000000, A.D. 1990-Jun-21 00:00:00.0000,  1.017076079500744E+09, -4.708277093078851E+09, -2.365404050209568E+08,
2448064.500000000, A.D. 1990-Jun-22 00:00:00.0000,  1.017473678982468E+09, -4.709200611867268E+09, -2.375639802651498E+08,
2448065.500000000, A.D. 1990-Jun-23 00:00:00.0000,  1.017871269495028E+09, -4.710124088830456E+09, -2.385875531961949E+08,
2448066.500000000, A.D. 1990-Jun-24 00:00:00.0000,  1.018268851040650E+09, -4.711047523988361E+09, -2.396111238076532E+08,
2448067.500000000, A.D. 1990-Jun-25 00:00:00.0000,  1.018666423621561E+09, -4.711970917360913E+09, -2.406346920930834E+08,
2448068.500000000, A.D. 1990-Jun-26 00:00:00.0000,  1.019063987239987E+09, -4.712894268968019E+09, -2.416582580460427E+08,
2448069.500000000, A.D. 1990-Jun-27 00:00:00.0000,  1.019461541898159E+09, -4.713817578829567E+09, -2.426818216600873E+08,
2448070.500000000, A.D. 1990-Jun-28 00:00:00.0000,  1.019859087598307E+09, -4.714740846965427E+09, -2.437053829287713E+08,
2448071.500000000, A.D. 1990-Jun-29 00:00:00.0000,  1.020256624342666E+09, -4.715664073395451E+09, -2.447289418456500E+08,
2448072.500000000, A.D. 1990-Jun-30 00:00:00.0000,  1.020654152133469E+09, -4.716587258139471E+09, -2.457524984042742E+08,
2448073.500000000, A.D. 1990-Jul-01 00:00:00.0000,  1.021051670972952E+09, -4.717510401217299E+09, -2.467760525981970E+08,
2448074.500000000, A.D. 1990-Jul-02 00:00:00.0000,  1.021449180863350E+09, -4.718433502648726E+09, -2.477996044209681E+08,
2448075.500000000, A.D. 1990-Jul-03 00:00:00.0000,  1.021846681806900E+09, -4.719356562453516E+09, -2.488231538661427E+08,
2448076.500000000, A.D. 1990-Jul-04 00:00:00.0000,  1.022244173805838E+09, -4.720279580651421E+09, -2.498467009272690E+08,
2448077.500000000, A.D. 1990-Jul-05 00:00:00.0000,  1.022641656862400E+09, -4.721202557262171E+09, -2.508702455978966E+08,
2448078.500000000, A.D. 1990-Jul-06 00:00:00.0000,  1.023039130978825E+09, -4.722125492305482E+09, -2.518937878715756E+08,
2448079.500000000, A.D. 1990-Jul-07 00:00:00.0000,  1.023436596157356E+09, -4.723048385801055E+09, -2.529173277418563E+08,
2448080.500000000, A.D. 1990-Jul-08 00:00:00.0000,  1.023834052400240E+09, -4.723971237768565E+09, -2.539408652022903E+08,
2448081.500000000, A.D. 1990-Jul-09 00:00:00.0000,  1.024231499709718E+09, -4.724894048227671E+09, -2.549644002464280E+08,
2448082.500000000, A.D. 1990-Jul-10 00:00:00.0000,  1.024628938088032E+09, -4.725816817198007E+09, -2.559879328678207E+08,
2448083.500000000, A.D. 1990-Jul-11 00:00:00.0000,  1.025026367537432E+09, -4.726739544699200E+09, -2.570114630600190E+08,
2448084.500000000, A.D. 1990-Jul-12 00:00:00.0000,  1.025423788060163E+09, -4.727662230750854E+09, -2.580349908165751E+08,
2448085.500000000, A.D. 1990-Jul-13 00:00:00.0000,  1.025821199658468E+09, -4.728584875372549E+09, -2.590585161310427E+08,
2448086.500000000, A.D. 1990-Jul-14 00:00:00.0000,  1.026218602334594E+09, -4.729507478583850E+09, -2.600820389969745E+08,
2448087.500000000, A.D. 1990-Jul-15 00:00:00.0000,  1.026615996090791E+09, -4.730430040404307E+09, -2.611055594079273E+08,
2448088.500000000, A.D. 1990-Jul-16 00:00:00.0000,  1.027013380929312E+09, -4.731352560853456E+09, -2.621290773574533E+08,
2448089.500000000, A.D. 1990-Jul-17 00:00:00.0000,  1.027410756852409E+09, -4.732275039950814E+09, -2.631525928391109E+08,
2448090.500000000, A.D. 1990-Jul-18 00:00:00.0000,  1.027808123862334E+09, -4.733197477715876E+09, -2.641761058464580E+08,
2448091.500000000, A.D. 1990-Jul-19 00:00:00.0000,  1.028205481961337E+09, -4.734119874168118E+09, -2.651996163730540E+08,
2448092.500000000, A.D. 1990-Jul-20 00:00:00.0000,  1.028602831151670E+09, -4.735042229327001E+09, -2.662231244124599E+08,
2448093.500000000, A.D. 1990-Jul-21 00:00:00.0000,  1.029000171435588E+09, -4.735964543211968E+09, -2.672466299582379E+08,
2448094.500000000, A.D. 1990-Jul-22 00:00:00.0000,  1.029397502815348E+09, -4.736886815842450E+09, -2.682701330039518E+08,
