

*******************************************************************************
Ephemeris / WWW_USER Thu Feb 10 06:53:56 2022 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Voyager 2 (spacecraft) (-32)    {source: Voyager_2}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1977-Aug-21 00:00:00.0000 TDB
Stop  time      : A.D. 1997-Aug-22 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of B1950.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2446431.500000000, A.D. 1986-Jan-01 00:00:00.0000, -5.976975708733002E+08, -2.765646034979807E+09, -1.997996677596211E+06,
2446432.500000000, A.D. 1986-Jan-02 00:00:00.0000, -5.970973895824797E+08, -2.767069442200104E+09, -2.040149765063405E+06,
2446433.500000000, A.D. 1986-Jan-03 00:00:00.0000, -5.964971808054507E+08, -2.768492779527188E+09, -2.082304063258529E+06,
2446434.500000000, A.D. 1986-Jan-04 00:00:00.0000, -5.958969444596636E+08, -2.769916051855049E+09, -2.124459692853093E+06,
2446435.500000000, A.D. 1986-Jan-05 00:00:00.0000, -5.952966804394635E+08, -2.771339264785579E+09, -2.166616792251110E+06,
2446436.500000000, A.D. 1986-Jan-06 00:00:00.0000, -5.946963886109263E+08, -2.772762424775300E+09, -2.208775521183968E+06,
2446437.500000000, A.D. 1986-Jan-07 00:00:00.0000, -5.940960688052372E+08, -2.774185539322089E+09, -2.250936065276861E+06,
2446438.500000000, A.D. 1986-Jan-08 00:00:00.0000, -5.934957208099326E+08, -2.775608617205997E+09, -2.293098641889453E+06,
2446439.500000000, A.D. 1986-Jan-09 00:00:00.0000, -5.928953443572295E+08, -2.777031668803989E+09, -2.335263507722139E+06,
2446440.500000000, A.D. 1986-Jan-10 00:00:00.0000, -5.922949391082324E+08, -2.778454706507560E+09, -2.377430968816876E+06,
2446441.500000000, A.D. 1986-Jan-11 00:00:00.0000, -5.916945046310644E+08, -2.779877745286568E+09, -2.419601393985748E+06,
2446442.500000000, A.D. 1986-Jan-12 00:00:00.0000, -5.910940403699795E+08, -2.781300803465298E+09, -2.461775233114362E+06,
2446443.500000000, A.D. 1986-Jan-13 00:00:00.0000, -5.904935456005868E+08, -2.782723903814544E+09, -2.503953042671800E+06,
2446444.500000000, A.D. 1986-Jan-14 00:00:00.0000, -5.898930193630604E+08, -2.784147075128010E+09, -2.546135522114038E+06,
2446445.500000000, A.D. 1986-Jan-15 00:00:00.0000, -5.892924603590690E+08, -2.785570354566162E+09, -2.588323567265272E+06,
2446446.500000000, A.D. 1986-Jan-16 00:00:00.0000, -5.886918667861910E+08, -2.786993791264913E+09, -2.630518351125956E+06,
2446447.500000000, A.D. 1986-Jan-17 00:00:00.0000, -5.880912360587518E+08, -2.788417452128921E+09, -2.672721451032043E+06,
2446448.500000000, A.D. 1986-Jan-18 00:00:00.0000, -5.874905643084453E+08, -2.789841431618843E+09, -2.714935057978034E+06,
2446449.500000000, A.D. 1986-Jan-19 00:00:00.0000, -5.868898454217274E+08, -2.791265869375801E+09, -2.757162341103435E+06,
2446450.500000000, A.D. 1986-Jan-20 00:00:00.0000, -5.862890689949902E+08, -2.792690984683275E+09, -2.799408128239393E+06,
2446451.500000000, A.D. 1986-Jan-21 00:00:00.0000, -5.856882153765343E+08, -2.794117151759994E+09, -2.841680296391845E+06,
2446452.500000000, A.D. 1986-Jan-22 00:00:00.0000, -5.850872410939661E+08, -2.795545092652382E+09, -2.883992966084957E+06,
2446453.500000000, A.D. 1986-Jan-23 00:00:00.0000, -5.844860202078931E+08, -2.796976514098487E+09, -2.926374976332307E+06,
2446454.500000000, A.D. 1986-Jan-24 00:00:00.0000, -5.838838853122350E+08, -2.798417595277203E+09, -2.968889169373274E+06,
2446455.500000000, A.D. 1986-Jan-25 00:00:00.0000, -5.831384154182223E+08, -2.799924033741696E+09, -2.985275372401357E+06,
2446456.500000000, A.D. 1986-Jan-26 00:00:00.0000, -5.820393332353692E+08, -2.801270766838090E+09, -2.927118913130283E+06,
2446457.500000000, A.D. 1986-Jan-27 00:00:00.0000, -5.809471619779061E+08, -2.802594085966048E+09, -2.869594121446133E+06,
2446458.500000000, A.D. 1986-Jan-28 00:00:00.0000, -5.798569632706982E+08, -2.803912117395236E+09, -2.812299455588460E+06,
2446459.500000000, A.D. 1986-Jan-29 00:00:00.0000, -5.787676953630754E+08, -2.805227675001636E+09, -2.755118476101398E+06,
2446460.500000000, A.D. 1986-Jan-30 00:00:00.0000, -5.776789651808033E+08, -2.806541759094004E+09, -2.698005307084441E+06,
2446461.500000000, A.D. 1986-Jan-31 00:00:00.0000, -5.765905814554458E+08, -2.807854842775631E+09, -2.640937189059496E+06,
2446462.500000000, A.D. 1986-Feb-01 00:00:00.0000, -5.755024365801798E+08, -2.809167187758587E+09, -2.583901171628952E+06,
2446463.500000000, A.D. 1986-Feb-02 00:00:00.0000, -5.744144639786119E+08, -2.810478954181577E+09, -2.526889181073785E+06,
2446464.500000000, A.D. 1986-Feb-03 00:00:00.0000, -5.733266195854195E+08, -2.811790247230186E+09, -2.469895843450189E+06,
2446465.500000000, A.D. 1986-Feb-04 00:00:00.0000, -5.722388727247862E+08, -2.813101139736701E+09, -2.412917401051998E+06,
2446466.500000000, A.D. 1986-Feb-05 00:00:00.0000, -5.711512011873677E+08, -2.814411684235199E+09, -2.355951123193264E+06,
2446467.500000000, A.D. 1986-Feb-06 00:00:00.0000, -5.700635883808928E+08, -2.815721919876106E+09, -2.298994963222504E+06,
2446468.500000000, A.D. 1986-Feb-07 00:00:00.0000, -5.689760215871415E+08, -2.817031876625593E+09, -2.242047347728014E+06,
2446469.500000000, A.D. 1986-Feb-08 00:00:00.0000, -5.678884908466837E+08, -2.818341577936713E+09, -2.185107041148067E+06,
2446470.500000000, A.D. 1986-Feb-09 00:00:00.0000, -5.668009882181822E+08, -2.819651042514735E+09, -2.128173055596352E+06,
2446471.500000000, A.D. 1986-Feb-10 00:00:00.0000, -5.657135072707537E+08, -2.820960285522043E+09, -2.071244588899970E+06,
2446472.500000000, A.D. 1986-Feb-11 00:00:00.0000, -5.646260427265484E+08, -2.822269319423440E+09, -2.014320980874300E+06,
2446473.500000000, A.D. 1986-Feb-12 00:00:00.0000, -5.635385902031848E+08, -2.823578154593427E+09, -1.957401681760192E+06,
2446474.500000000, A.D. 1986-Feb-13 00:00:00.0000, -5.624511460243140E+08, -2.824886799761636E+09, -1.900486228964925E+06,
2446475.500000000, A.D. 1986-Feb-14 00:00:00.0000, -5.613637070777730E+08, -2.826195262345569E+09, -1.843574229629517E+06,
2446476.500000000, A.D. 1986-Feb-15 00:00:00.0000, -5.602763001265283E+08, -2.827504045312063E+09, -1.786662212615609E+06,
2446477.500000000, A.D. 1986-Feb-16 00:00:00.0000, -5.591889751761822E+08, -2.828814036840685E+09, -1.729744315598130E+06,
2446478.500000000, A.D. 1986-Feb-17 00:00:00.0000, -5.581016485395997E+08, -2.830123862422644E+09, -1.672828992476225E+06,
2446479.500000000, A.D. 1986-Feb-18 00:00:00.0000, -5.570143184952115E+08, -2.831433526248733E+09, -1.615916022647023E+06,
2446480.500000000, A.D. 1986-Feb-19 00:00:00.0000, -5.559269835373812E+08, -2.832743032011418E+09, -1.559005212297678E+06,
2446481.500000000, A.D. 1986-Feb-20 00:00:00.0000, -5.548396423429991E+08, -2.834052382982226E+09, -1.502096390274644E+06,
2446482.500000000, A.D. 1986-Feb-21 00:00:00.0000, -5.537522937443022E+08, -2.835361582074650E+09, -1.445189404725671E+06,
2446483.500000000, A.D. 1986-Feb-22 00:00:00.0000, -5.526649367016780E+08, -2.836670631896427E+09, -1.388284119094014E+06,
2446484.500000000, A.D. 1986-Feb-23 00:00:00.0000, -5.515775702823299E+08, -2.837979534792601E+09, -1.331380409098029E+06,
2446485.500000000, A.D. 1986-Feb-24 00:00:00.0000, -5.504901936647511E+08, -2.839288292878064E+09, -1.274478165866256E+06,
2446486.500000000, A.D. 1986-Feb-25 00:00:00.0000, -5.494028061144575E+08, -2.840596908068927E+09, -1.217577291444540E+06,
2446487.500000000, A.D. 1986-Feb-26 00:00:00.0000, -5.483154069724883E+08, -2.841905382107619E+09, -1.160677697290063E+06,
2446488.500000000, A.D. 1986-Feb-27 00:00:00.0000, -5.472279956462070E+08, -2.843213716584090E+09, -1.103779303125501E+06,
2446489.500000000, A.D. 1986-Feb-28 00:00:00.0000, -5.461405716014615E+08, -2.844521912953861E+09, -1.046882035967350E+06,
2446490.500000000, A.D. 1986-Mar-01 00:00:00.0000, -5.450531343558677E+08, -2.845829972553497E+09, -9.899858292901516E+05,
2446491.500000000, A.D. 1986-Mar-02 00:00:00.0000, -5.439656834730234E+08, -2.847137896613904E+09, -9.330906223074198E+05,
2446492.500000000, A.D. 1986-Mar-03 00:00:00.0000, -5.428782185575101E+08, -2.848445686271818E+09, -8.761963593515158E+05,
2446493.500000000, A.D. 1986-Mar-04 00:00:00.0000, -5.417907392505502E+08, -2.849753342579775E+09, -8.193029893337488E+05,
2446494.500000000, A.D. 1986-Mar-05 00:00:00.0000, -5.407032452262073E+08, -2.851060866514788E+09, -7.624104652864933E+05,
2446495.500000000, A.D. 1986-Mar-06 00:00:00.0000, -5.396157361881585E+08, -2.852368258985988E+09, -7.055187438961267E+05,
2446496.500000000, A.D. 1986-Mar-07 00:00:00.0000, -5.385282118666723E+08, -2.853675520841203E+09, -6.486277852283716E+05,
2446497.500000000, A.D. 1986-Mar-08 00:00:00.0000, -5.374406720161347E+08, -2.854982652872877E+09, -5.917375523520708E+05,
2446498.500000000, A.D. 1986-Mar-09 00:00:00.0000, -5.363531164127721E+08, -2.856289655823239E+09, -5.348480110702515E+05,
2446499.500000000, A.D. 1986-Mar-10 00:00:00.0000, -5.352655448526489E+08, -2.857596530388881E+09, -4.779591296743155E+05,
2446500.500000000, A.D. 1986-Mar-11 00:00:00.0000, -5.341779571498884E+08, -2.858903277224845E+09, -4.210708787168264E+05,
2446501.500000000, A.D. 1986-Mar-12 00:00:00.0000, -5.330903531350868E+08, -2.860209896948238E+09, -3.641832308213711E+05,
2446502.500000000, A.D. 1986-Mar-13 00:00:00.0000, -5.320027326538972E+08, -2.861516390141490E+09, -3.072961605010033E+05,
2446503.500000000, A.D. 1986-Mar-14 00:00:00.0000, -5.309150955657627E+08, -2.862822757355241E+09, -2.504096440030336E+05,
2446504.500000000, A.D. 1986-Mar-15 00:00:00.0000, -5.298274417427794E+08, -2.864128999110961E+09, -1.935236591641903E+05,
2446505.500000000, A.D. 1986-Mar-16 00:00:00.0000, -5.287397710686748E+08, -2.865435115903275E+09, -1.366381852852106E+05,
2446506.500000000, A.D. 1986-Mar-17 00:00:00.0000, -5.276520834378854E+08, -2.866741108202088E+09, -7.975320301485062E+04,
2446507.500000000, A.D. 1986-Mar-18 00:00:00.0000, -5.265643787547210E+08, -2.868046976454490E+09, -2.286869424605370E+04,
2446508.500000000, A.D. 1986-Mar-19 00:00:00.0000, -5.254766569326060E+08, -2.869352721086486E+09,  3.401535797977448E+04,
2446509.500000000, A.D. 1986-Mar-20 00:00:00.0000, -5.243889178933855E+08, -2.870658342504560E+09,  9.089896955311298E+04,
2446510.500000000, A.D. 1986-Mar-21 00:00:00.0000, -5.233011615667248E+08, -2.871963841097105E+09,  1.477821553851366E+05,
2446511.500000000, A.D. 1986-Mar-22 00:00:00.0000, -5.222133878895190E+08, -2.873269217235707E+09,  2.046649294654131E+05,
2446512.500000000, A.D. 1986-Mar-23 00:00:00.0000, -5.211255968054025E+08, -2.874574471276329E+09,  2.615473049348593E+05,
2446513.500000000, A.D. 1986-Mar-24 00:00:00.0000, -5.200377882642528E+08, -2.875879603560404E+09,  3.184292941434383E+05,
2446514.500000000, A.D. 1986-Mar-25 00:00:00.0000, -5.189499622217619E+08, -2.877184614415814E+09,  3.753109086997509E+05,
2446515.500000000, A.D. 1986-Mar-26 00:00:00.0000, -5.178621186390402E+08, -2.878489504157797E+09,  4.321921595278978E+05,
2446516.500000000, A.D. 1986-Mar-27 00:00:00.0000, -5.167742574822638E+08, -2.879794273089776E+09,  4.890730569067001E+05,
2446517.500000000, A.D. 1986-Mar-28 00:00:00.0000, -5.156863787223358E+08, -2.881098921504123E+09,  5.459536105166674E+05,
2446518.500000000, A.D. 1986-Mar-29 00:00:00.0000, -5.145984823345714E+08, -2.882403449682859E+09,  6.028338294715881E+05,
2446519.500000000, A.D. 1986-Mar-30 00:00:00.0000, -5.135105682984143E+08, -2.883707857898314E+09,  6.597137223621607E+05,
2446520.500000000, A.D. 1986-Mar-31 00:00:00.0000, -5.124226365971770E+08, -2.885012146413707E+09,  7.165932972832918E+05,
2446521.500000000, A.D. 1986-Apr-01 00:00:00.0000, -5.113346872178013E+08, -2.886316315483711E+09,  7.734725618636608E+05,
2446522.500000000, A.D. 1986-Apr-02 00:00:00.0000, -5.102467201506361E+08, -2.887620365354961E+09,  8.303515232996941E+05,
2446523.500000000, A.D. 1986-Apr-03 00:00:00.0000, -5.091587353892292E+08, -2.888924296266521E+09,  8.872301883753538E+05,
2446524.500000000, A.D. 1986-Apr-04 00:00:00.0000, -5.080707329301322E+08, -2.890228108450331E+09,  9.441085634881258E+05,
2446525.500000000, A.D. 1986-Apr-05 00:00:00.0000, -5.069827127727216E+08, -2.891531802131611E+09,  1.000986654674768E+06,
2446526.500000000, A.D. 1986-Apr-06 00:00:00.0000, -5.058946749190314E+08, -2.892835377529238E+09,  1.057864467624664E+06,
2446527.500000000, A.D. 1986-Apr-07 00:00:00.0000, -5.048066193735998E+08, -2.894138834856102E+09,  1.114742007705927E+06,
2446528.500000000, A.D. 1986-Apr-08 00:00:00.0000, -5.037185461433269E+08, -2.895442174319433E+09,  1.171619279981852E+06,
2446529.500000000, A.D. 1986-Apr-09 00:00:00.0000, -5.026304552373417E+08, -2.896745396121101E+09,  1.228496289225459E+06,
2446530.500000000, A.D. 1986-Apr-10 00:00:00.0000, -5.015423466670575E+08, -2.898048500458018E+09,  1.285373039953113E+06,
2446531.500000000, A.D. 1986-Apr-11 00:00:00.0000, -5.004542204453302E+08, -2.899351487521961E+09,  1.342249536373258E+06,
2446532.500000000, A.D. 1986-Apr-12 00:00:00.0000, -4.993660765874438E+08, -2.900654357500485E+09,  1.399125782499790E+06,
2446533.500000000, A.D. 1986-Apr-13 00:00:00.0000, -4.982779151102678E+08, -2.901957110576714E+09,  1.456001782097816E+06,
2446534.500000000, A.D. 1986-Apr-14 00:00:00.0000, -4.971897360323477E+08, -2.903259746929664E+09,  1.512877538711309E+06,
2446535.500000000, A.D. 1986-Apr-15 00:00:00.0000, -4.961015393738165E+08, -2.904562266734456E+09,  1.569753055676818E+06,
2446536.500000000, A.D. 1986-Apr-16 00:00:00.0000, -4.950133251563123E+08, -2.905864670162503E+09,  1.626628336129785E+06,
2446537.500000000, A.D. 1986-Apr-17 00:00:00.0000, -4.939250934029002E+08, -2.907166957381696E+09,  1.683503383021951E+06,
2446538.500000000, A.D. 1986-Apr-18 00:00:00.0000, -4.928368441379995E+08, -2.908469128556560E+09,  1.740378199121237E+06,
2446539.500000000, A.D. 1986-Apr-19 00:00:00.0000, -4.917485773873125E+08, -2.909771183848426E+09,  1.797252787028313E+06,
2446540.500000000, A.D. 1986-Apr-20 00:00:00.0000, -4.906602931777554E+08, -2.911073123415579E+09,  1.854127149180412E+06,
2446541.500000000, A.D. 1986-Apr-21 00:00:00.0000, -4.895719915373942E+08, -2.912374947413394E+09,  1.911001287861347E+06,
2446542.500000000, A.D. 1986-Apr-22 00:00:00.0000, -4.884836724953877E+08, -2.913676655994474E+09,  1.967875205206752E+06,
2446543.500000000, A.D. 1986-Apr-23 00:00:00.0000, -4.873953360819377E+08, -2.914978249308771E+09,  2.024748903212309E+06,
2446544.500000000, A.D. 1986-Apr-24 00:00:00.0000, -4.863069823282426E+08, -2.916279727503705E+09,  2.081622383741736E+06,
2446545.500000000, A.D. 1986-Apr-25 00:00:00.0000, -4.852186112664366E+08, -2.917581090724279E+09,  2.138495648528576E+06,
2446546.500000000, A.D. 1986-Apr-26 00:00:00.0000, -4.841302229295443E+08, -2.918882339113185E+09,  2.195368699188113E+06,
2446547.500000000, A.D. 1986-Apr-27 00:00:00.0000, -4.830418173514340E+08, -2.920183472810894E+09,  2.252241537214875E+06,
2446548.500000000, A.D. 1986-Apr-28 00:00:00.0000, -4.819533945667912E+08, -2.921484491955766E+09,  2.309114163997293E+06,
2446549.500000000, A.D. 1986-Apr-29 00:00:00.0000, -4.808649546110733E+08, -2.922785396684123E+09,  2.365986580813646E+06,
2446550.500000000, A.D. 1986-Apr-30 00:00:00.0000, -4.797764975204673E+08, -2.924086187130348E+09,  2.422858788844228E+06,
2446551.500000000, A.D. 1986-May-01 00:00:00.0000, -4.786880233318519E+08, -2.925386863426959E+09,  2.479730789170384E+06,
2446552.500000000, A.D. 1986-May-02 00:00:00.0000, -4.775995320827682E+08, -2.926687425704679E+09,  2.536602582780719E+06,
2446553.500000000, A.D. 1986-May-03 00:00:00.0000, -4.765110238113903E+08, -2.927987874092519E+09,  2.593474170575261E+06,
2446554.500000000, A.D. 1986-May-04 00:00:00.0000, -4.754224985564978E+08, -2.929288208717841E+09,  2.650345553368807E+06,
2446555.500000000, A.D. 1986-May-05 00:00:00.0000, -4.743339563574446E+08, -2.930588429706420E+09,  2.707216731895447E+06,
2446556.500000000, A.D. 1986-May-06 00:00:00.0000, -4.732453972541314E+08, -2.931888537182515E+09,  2.764087706811666E+06,
2446557.500000000, A.D. 1986-May-07 00:00:00.0000, -4.721568212869771E+08, -2.933188531268919E+09,  2.820958478697062E+06,
2446558.500000000, A.D. 1986-May-08 00:00:00.0000, -4.710682284968939E+08, -2.934488412087016E+09,  2.877829048061013E+06,
2446559.500000000, A.D. 1986-May-09 00:00:00.0000, -4.699796189252648E+08, -2.935788179756842E+09,  2.934699415344238E+06,
2446560.500000000, A.D. 1986-May-10 00:00:00.0000, -4.688909926139234E+08, -2.937087834397125E+09,  2.991569580919504E+06,
2446561.500000000, A.D. 1986-May-11 00:00:00.0000, -4.678023496051340E+08, -2.938387376125342E+09,  3.048439545098782E+06,
2446562.500000000, A.D. 1986-May-12 00:00:00.0000, -4.667136899415731E+08, -2.939686805057759E+09,  3.105309308131218E+06,
2446563.500000000, A.D. 1986-May-13 00:00:00.0000, -4.656250136663106E+08, -2.940986121309478E+09,  3.162178870209455E+06,
2446564.500000000, A.D. 1986-May-14 00:00:00.0000, -4.645363208227908E+08, -2.942285324994482E+09,  3.219048231468439E+06,
2446565.500000000, A.D. 1986-May-15 00:00:00.0000, -4.634476114548116E+08, -2.943584416225670E+09,  3.275917391990662E+06,
2446566.500000000, A.D. 1986-May-16 00:00:00.0000, -4.623588856065024E+08, -2.944883395114895E+09,  3.332786351804972E+06,
2446567.500000000, A.D. 1986-May-17 00:00:00.0000, -4.612701433223139E+08, -2.946182261772998E+09,  3.389655110888839E+06,
2446568.500000000, A.D. 1986-May-18 00:00:00.0000, -4.601813846469657E+08, -2.947481016309841E+09,  3.446523669180870E+06,
2446569.500000000, A.D. 1986-May-19 00:00:00.0000, -4.590926096255205E+08, -2.948779658834356E+09,  3.503392026563406E+06,
2446570.500000000, A.D. 1986-May-20 00:00:00.0000, -4.580038183033057E+08, -2.950078189454562E+09,  3.560260182879210E+06,
2446571.500000000, A.D. 1986-May-21 00:00:00.0000, -4.569150107259145E+08, -2.951376608277601E+09,  3.617128137927771E+06,
2446572.500000000, A.D. 1986-May-22 00:00:00.0000, -4.558261869391915E+08, -2.952674915409768E+09,  3.673995891467810E+06,
2446573.500000000, A.D. 1986-May-23 00:00:00.0000, -4.547373469892170E+08, -2.953973110956536E+09,  3.730863443218231E+06,
2446574.500000000, A.D. 1986-May-24 00:00:00.0000, -4.536484909222960E+08, -2.955271195022583E+09,  3.787730792859554E+06,
2446575.500000000, A.D. 1986-May-25 00:00:00.0000, -4.525596187849532E+08, -2.956569167711820E+09,  3.844597940037012E+06,
2446576.500000000, A.D. 1986-May-26 00:00:00.0000, -4.514707306239257E+08, -2.957867029127408E+09,  3.901464884358883E+06,
2446577.500000000, A.D. 1986-May-27 00:00:00.0000, -4.503818264861438E+08, -2.959164779371792E+09,  3.958331625401020E+06,
2446578.500000000, A.D. 1986-May-28 00:00:00.0000, -4.492929064187217E+08, -2.960462418546721E+09,  4.015198162706852E+06,
2446579.500000000, A.D. 1986-May-29 00:00:00.0000, -4.482039704689440E+08, -2.961759946753262E+09,  4.072064495785713E+06,
2446580.500000000, A.D. 1986-May-30 00:00:00.0000, -4.471150186842712E+08, -2.963057364091830E+09,  4.128930624119759E+06,
2446581.500000000, A.D. 1986-May-31 00:00:00.0000, -4.460260511123265E+08, -2.964354670662202E+09,  4.185796547160387E+06,
2446582.500000000, A.D. 1986-Jun-01 00:00:00.0000, -4.449370678008993E+08, -2.965651866563529E+09,  4.242662264343739E+06,
2446583.500000000, A.D. 1986-Jun-02 00:00:00.0000, -4.438480687978581E+08, -2.966948951894401E+09,  4.299527775039196E+06,
2446584.500000000, A.D. 1986-Jun-03 00:00:00.0000, -4.427590541512678E+08, -2.968245926752785E+09,  4.356393078633785E+06,
2446585.500000000, A.D. 1986-Jun-04 00:00:00.0000, -4.416700239092999E+08, -2.969542791236099E+09,  4.413258174468756E+06,
2446586.500000000, A.D. 1986-Jun-05 00:00:00.0000, -4.405809781202495E+08, -2.970839545441216E+09,  4.470123061866045E+06,
2446587.500000000, A.D. 1986-Jun-06 00:00:00.0000, -4.394919168325274E+08, -2.972136189464476E+09,  4.526987740122557E+06,
2446588.500000000, A.D. 1986-Jun-07 00:00:00.0000, -4.384028400946509E+08, -2.973432723401700E+09,  4.583852208513260E+06,
2446589.500000000, A.D. 1986-Jun-08 00:00:00.0000, -4.373137479552371E+08, -2.974729147348214E+09,  4.640716466289997E+06,
2446590.500000000, A.D. 1986-Jun-09 00:00:00.0000, -4.362246404629952E+08, -2.976025461398849E+09,  4.697580512685061E+06,
2446591.500000000, A.D. 1986-Jun-10 00:00:00.0000, -4.351355176667222E+08, -2.977321665647966E+09,  4.754444346910000E+06,
2446592.500000000, A.D. 1986-Jun-11 00:00:00.0000, -4.340463796152983E+08, -2.978617760189461E+09,  4.811307968153954E+06,
2446593.500000000, A.D. 1986-Jun-12 00:00:00.0000, -4.329572263576832E+08, -2.979913745116782E+09,  4.868171375592232E+06,
2446594.500000000, A.D. 1986-Jun-13 00:00:00.0000, -4.318680579429114E+08, -2.981209620522943E+09,  4.925034568377256E+06,
2446595.500000000, A.D. 1986-Jun-14 00:00:00.0000, -4.307788744200878E+08, -2.982505386500528E+09,  4.981897545647383E+06,
2446596.500000000, A.D. 1986-Jun-15 00:00:00.0000, -4.296896758383761E+08, -2.983801043141716E+09,  5.038760306522846E+06,
2446597.500000000, A.D. 1986-Jun-16 00:00:00.0000, -4.286004622470009E+08, -2.985096590538272E+09,  5.095622850105286E+06,
2446598.500000000, A.D. 1986-Jun-17 00:00:00.0000, -4.275112336952369E+08, -2.986392028781575E+09,  5.152485175484419E+06,
2446599.500000000, A.D. 1986-Jun-18 00:00:00.0000, -4.264219902324067E+08, -2.987687357962618E+09,  5.209347281731367E+06,
2446600.500000000, A.D. 1986-Jun-19 00:00:00.0000, -4.253327319078781E+08, -2.988982578172022E+09,  5.266209167903423E+06,
2446601.500000000, A.D. 1986-Jun-20 00:00:00.0000, -4.242434587710616E+08, -2.990277689500043E+09,  5.323070833044052E+06,
2446602.500000000, A.D. 1986-Jun-21 00:00:00.0000, -4.231541708714080E+08, -2.991572692036586E+09,  5.379932276183128E+06,
2446603.500000000, A.D. 1986-Jun-22 00:00:00.0000, -4.220648682584032E+08, -2.992867585871206E+09,  5.436793496336937E+06,
2446604.500000000, A.D. 1986-Jun-23 00:00:00.0000, -4.209755509815615E+08, -2.994162371093125E+09,  5.493654492510080E+06,
2446605.500000000, A.D. 1986-Jun-24 00:00:00.0000, -4.198862190904163E+08, -2.995457047791234E+09,  5.550515263660192E+06,
2446606.500000000, A.D. 1986-Jun-25 00:00:00.0000, -4.187968726345330E+08, -2.996751616054100E+09,  5.607375808835745E+06,
2446607.500000000, A.D. 1986-Jun-26 00:00:00.0000, -4.177075116634871E+08, -2.998046075969979E+09,  5.664236126968145E+06,
2446608.500000000, A.D. 1986-Jun-27 00:00:00.0000, -4.166181362268820E+08, -2.999340427626819E+09,  5.721096217015743E+06,
2446609.500000000, A.D. 1986-Jun-28 00:00:00.0000, -4.155287463743314E+08, -3.000634671112271E+09,  5.777956077925205E+06,
2446610.500000000, A.D. 1986-Jun-29 00:00:00.0000, -4.144393421554568E+08, -3.001928806513693E+09,  5.834815708631516E+06,
2446611.500000000, A.D. 1986-Jun-30 00:00:00.0000, -4.133499236198835E+08, -3.003222833918154E+09,  5.891675108060360E+06,
2446612.500000000, A.D. 1986-Jul-01 00:00:00.0000, -4.122604908172489E+08, -3.004516753412448E+09,  5.948534275127411E+06,
2446613.500000000, A.D. 1986-Jul-02 00:00:00.0000, -4.111710437971964E+08, -3.005810565083096E+09,  6.005393208738804E+06,
2446614.500000000, A.D. 1986-Jul-03 00:00:00.0000, -4.100815826093656E+08, -3.007104269016350E+09,  6.062251907792807E+06,
2446615.500000000, A.D. 1986-Jul-04 00:00:00.0000, -4.089921073034630E+08, -3.008397865298121E+09,  6.119110371154308E+06,
2446616.500000000, A.D. 1986-Jul-05 00:00:00.0000, -4.079026179289683E+08, -3.009691354014316E+09,  6.175968597761869E+06,
2446617.500000000, A.D. 1986-Jul-06 00:00:00.0000, -4.068131145355787E+08, -3.010984735250323E+09,  6.232826586456537E+06,
2446618.500000000, A.D. 1986-Jul-07 00:00:00.0000, -4.057235971729097E+08, -3.012278009091393E+09,  6.289684336106777E+06,
2446619.500000000, A.D. 1986-Jul-08 00:00:00.0000, -4.046340658905665E+08, -3.013571175622529E+09,  6.346541845570564E+06,
2446620.500000000, A.D. 1986-Jul-09 00:00:00.0000, -4.035445207381406E+08, -3.014864234928499E+09,  6.403399113700390E+06,
2446621.500000000, A.D. 1986-Jul-10 00:00:00.0000, -4.024549617652060E+08, -3.016157187093842E+09,  6.460256139340162E+06,
2446622.500000000, A.D. 1986-Jul-11 00:00:00.0000, -4.013653890213172E+08, -3.017450032202870E+09,  6.517112921329260E+06,
2446623.500000000, A.D. 1986-Jul-12 00:00:00.0000, -4.002758025560079E+08, -3.018742770339680E+09,  6.573969458497763E+06,
2446624.500000000, A.D. 1986-Jul-13 00:00:00.0000, -3.991862024187898E+08, -3.020035401588145E+09,  6.630825749670982E+06,
2446625.500000000, A.D. 1986-Jul-14 00:00:00.0000, -3.980965886591535E+08, -3.021327926031932E+09,  6.687681793668985E+06,
2446626.500000000, A.D. 1986-Jul-15 00:00:00.0000, -3.970069613265665E+08, -3.022620343754500E+09,  6.744537589305639E+06,
2446627.500000000, A.D. 1986-Jul-16 00:00:00.0000, -3.959173204704708E+08, -3.023912654839105E+09,  6.801393135390282E+06,
2446628.500000000, A.D. 1986-Jul-17 00:00:00.0000, -3.948276661402807E+08, -3.025204859368804E+09,  6.858248430726767E+06,
2446629.500000000, A.D. 1986-Jul-18 00:00:00.0000, -3.937379983853790E+08, -3.026496957426456E+09,  6.915103474113464E+06,
