

*******************************************************************************
Ephemeris / WWW_USER Thu Feb 10 02:41:50 2022 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Voyager 2 (spacecraft) (-32)    {source: Voyager_2}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1977-Aug-21 00:00:00.0000 TDB
Stop  time      : A.D. 1997-Aug-22 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2446060.500000000, A.D. 1984-Dec-26 00:00:00.0000, -7.906799683593080E+08, -2.238429091195954E+09,  1.335943255762470E+07,  6.977086535276265E+00, -1.698884171551811E+01, -4.879505275272660E-01,
2446061.500000000, A.D. 1984-Dec-27 00:00:00.0000, -7.900771188206161E+08, -2.239896844220288E+09,  1.331727315179253E+07,  6.977763642607355E+00, -1.698692300746865E+01, -4.879616357153473E-01,
2446062.500000000, A.D. 1984-Dec-28 00:00:00.0000, -7.894742108458486E+08, -2.241364431538428E+09,  1.327511278849137E+07,  6.978439222740711E+00, -1.698500592384373E+01, -4.879726911918469E-01,
2446063.500000000, A.D. 1984-Dec-29 00:00:00.0000, -7.888712445668190E+08, -2.242831853290682E+09,  1.323295147226882E+07,  6.979113278828055E+00, -1.698309046363075E+01, -4.879836940940265E-01,
2446064.500000000, A.D. 1984-Dec-30 00:00:00.0000, -7.882682201150663E+08, -2.244299109617270E+09,  1.319078920766592E+07,  6.979785814112376E+00, -1.698117662579495E+01, -4.879946445694419E-01,
2446065.500000000, A.D. 1984-Dec-31 00:00:00.0000, -7.876651376218387E+08, -2.245766200658312E+09,  1.314862599919808E+07,  6.980456832033388E+00, -1.697926440918354E+01, -4.880055427439451E-01,
2446066.500000000, A.D. 1985-Jan-01 00:00:00.0000, -7.870619972181011E+08, -2.247233126553843E+09,  1.310646185138202E+07,  6.981126335714480E+00, -1.697735381289063E+01, -4.880163887591280E-01,
2446067.500000000, A.D. 1985-Jan-02 00:00:00.0000, -7.864587990345443E+08, -2.248699887443814E+09,  1.306429676871860E+07,  6.981794328395891E+00, -1.697544483584414E+01, -4.880271827533420E-01,
2446068.500000000, A.D. 1985-Jan-03 00:00:00.0000, -7.858555432015777E+08, -2.250166483468079E+09,  1.302213075569654E+07,  6.982460813319417E+00, -1.697353747693037E+01, -4.880379248644822E-01,
2446069.500000000, A.D. 1985-Jan-04 00:00:00.0000, -7.852522298493334E+08, -2.251632914766400E+09,  1.297996381679225E+07,  6.983125793698269E+00, -1.697163173511404E+01, -4.880486152283829E-01,
2446070.500000000, A.D. 1985-Jan-05 00:00:00.0000, -7.846488591076655E+08, -2.253099181478450E+09,  1.293779595647132E+07,  6.983789272729967E+00, -1.696972760939602E+01, -4.880592539803654E-01,
2446071.500000000, A.D. 1985-Jan-06 00:00:00.0000, -7.840454311061523E+08, -2.254565283743818E+09,  1.289562717918718E+07,  6.984451253610715E+00, -1.696782509876136E+01, -4.880698412557676E-01,
2446072.500000000, A.D. 1985-Jan-07 00:00:00.0000, -7.834419459740961E+08, -2.256031221702001E+09,  1.285345748938119E+07,  6.985111739539714E+00, -1.696592420216145E+01, -4.880803771893767E-01,
2446073.500000000, A.D. 1985-Jan-08 00:00:00.0000, -7.828384038405225E+08, -2.257496995492404E+09,  1.281128689148343E+07,  6.985770733715331E+00, -1.696402491852553E+01, -4.880908619156354E-01,
2446074.500000000, A.D. 1985-Jan-09 00:00:00.0000, -7.822348048341806E+08, -2.258962605254344E+09,  1.276911538991284E+07,  6.986428239329094E+00, -1.696212724678170E+01, -4.881012955718953E-01,
2446075.500000000, A.D. 1985-Jan-10 00:00:00.0000, -7.816311490835457E+08, -2.260428051127041E+09,  1.272694298907602E+07,  6.987084259561993E+00, -1.696023118587126E+01, -4.881116782995374E-01,
2446076.500000000, A.D. 1985-Jan-11 00:00:00.0000, -7.810274367168167E+08, -2.261893333249626E+09,  1.268476969336653E+07,  6.987738797580235E+00, -1.695833673475839E+01, -4.881220102241839E-01,
2446077.500000000, A.D. 1985-Jan-12 00:00:00.0000, -7.804236678619207E+08, -2.263358451761140E+09,  1.264259550716841E+07,  6.988391856542427E+00, -1.695644389241372E+01, -4.881322914819846E-01,
2446078.500000000, A.D. 1985-Jan-13 00:00:00.0000, -7.798198426465122E+08, -2.264823406800538E+09,  1.260042043485379E+07,  6.989043439600693E+00, -1.695455265780631E+01, -4.881425222060578E-01,
2446079.500000000, A.D. 1985-Jan-14 00:00:00.0000, -7.792159611979729E+08, -2.266288198506682E+09,  1.255824448078275E+07,  6.989693549904296E+00, -1.695266302989228E+01, -4.881527025298196E-01,
2446080.500000000, A.D. 1985-Jan-15 00:00:00.0000, -7.786120236434132E+08, -2.267752827018345E+09,  1.251606764930427E+07,  6.990342190600439E+00, -1.695077500761176E+01, -4.881628325869380E-01,
2446081.500000000, A.D. 1985-Jan-16 00:00:00.0000, -7.780080301096715E+08, -2.269217292474209E+09,  1.247388994475579E+07,  6.990989364832646E+00, -1.694888858989415E+01, -4.881729125110557E-01,
2446082.500000000, A.D. 1985-Jan-17 00:00:00.0000, -7.774039807233142E+08, -2.270681595012860E+09,  1.243171137146246E+07,  6.991635075737797E+00, -1.694700377566829E+01, -4.881829424355333E-01,
2446083.500000000, A.D. 1985-Jan-18 00:00:00.0000, -7.767998756106299E+08, -2.272145734772796E+09,  1.238953193373096E+07,  6.992279326438117E+00, -1.694512056387187E+01, -4.881929224876691E-01,
2446084.500000000, A.D. 1985-Jan-19 00:00:00.0000, -7.761957148976612E+08, -2.273609711892418E+09,  1.234735163588059E+07,  6.992922120060879E+00, -1.694323895345919E+01, -4.882028528112947E-01,
2446085.500000000, A.D. 1985-Jan-20 00:00:00.0000, -7.755914987101580E+08, -2.275073526510043E+09,  1.230517048219371E+07,  6.993563459707047E+00, -1.694135894339482E+01, -4.882127335311299E-01,
2446086.500000000, A.D. 1985-Jan-21 00:00:00.0000, -7.749872271736093E+08, -2.276537178763897E+09,  1.226298847695112E+07,  6.994203348476309E+00, -1.693948053264502E+01, -4.882225647780007E-01,
2446087.500000000, A.D. 1985-Jan-22 00:00:00.0000, -7.743829004132372E+08, -2.278000668792115E+09,  1.222080562442124E+07,  6.994841789465299E+00, -1.693760372016444E+01, -4.882323466831116E-01,
2446088.500000000, A.D. 1985-Jan-23 00:00:00.0000, -7.737785185539967E+08, -2.279463996732741E+09,  1.217862192886150E+07,  6.995478785769687E+00, -1.693572850488813E+01, -4.882420793781161E-01,
2446089.500000000, A.D. 1985-Jan-24 00:00:00.0000, -7.731740817205740E+08, -2.280927162723727E+09,  1.213643739451814E+07,  6.996114340482922E+00, -1.693385488573473E+01, -4.882517629948540E-01,
2446090.500000000, A.D. 1985-Jan-25 00:00:00.0000, -7.725695900373900E+08, -2.282390166902933E+09,  1.209425202562582E+07,  6.996748456691430E+00, -1.693198286162254E+01, -4.882613976646573E-01,
2446091.500000000, A.D. 1985-Jan-26 00:00:00.0000, -7.719650436285981E+08, -2.283853009408123E+09,  1.205206582640767E+07,  6.997381137468463E+00, -1.693011243149126E+01, -4.882709835175669E-01,
2446092.500000000, A.D. 1985-Jan-27 00:00:00.0000, -7.713604426180878E+08, -2.285315690376971E+09,  1.200987880107605E+07,  6.998012385871394E+00, -1.692824359431336E+01, -4.882805206820411E-01,
2446093.500000000, A.D. 1985-Jan-28 00:00:00.0000, -7.707557871294842E+08, -2.286778209947068E+09,  1.196769095383215E+07,  6.998642204947927E+00, -1.692637634907618E+01, -4.882900092859321E-01,
2446094.500000000, A.D. 1985-Jan-29 00:00:00.0000, -7.701510772861495E+08, -2.288240568255909E+09,  1.192550228886616E+07,  6.999270597752076E+00, -1.692451069472989E+01, -4.882994494588093E-01,
2446095.500000000, A.D. 1985-Jan-30 00:00:00.0000, -7.695463132111809E+08, -2.289702765440902E+09,  1.188331281035662E+07,  6.999897567355877E+00, -1.692264663014526E+01, -4.883088413336321E-01,
2446096.500000000, A.D. 1985-Jan-31 00:00:00.0000, -7.689414950274105E+08, -2.291164801639352E+09,  1.184112252247083E+07,  7.000523116810208E+00, -1.692078415423260E+01, -4.883181850411864E-01,
2446097.500000000, A.D. 1985-Feb-01 00:00:00.0000, -7.683366228574097E+08, -2.292626676988479E+09,  1.179893142936540E+07,  7.001147249121215E+00, -1.691892326598817E+01, -4.883274807067517E-01,
2446098.500000000, A.D. 1985-Feb-02 00:00:00.0000, -7.677316968234888E+08, -2.294088391625412E+09,  1.175673953518498E+07,  7.001769967320850E+00, -1.691706396441191E+01, -4.883367284588935E-01,
2446099.500000000, A.D. 1985-Feb-03 00:00:00.0000, -7.671267170476959E+08, -2.295549945687193E+09,  1.171454684406364E+07,  7.002391274436654E+00, -1.691520624841269E+01, -4.883459284256988E-01,
2446100.500000000, A.D. 1985-Feb-04 00:00:00.0000, -7.665216836518434E+08, -2.297011339310786E+09,  1.167235336011910E+07,  7.003011173522657E+00, -1.691335011685522E+01, -4.883550807329691E-01,
2446101.500000000, A.D. 1985-Feb-05 00:00:00.0000, -7.659165967574047E+08, -2.298472572633004E+09,  1.163015908747554E+07,  7.003629667524488E+00, -1.691149556868199E+01, -4.883641855106848E-01,
2446102.500000000, A.D. 1985-Feb-06 00:00:00.0000, -7.653114564856745E+08, -2.299933645790627E+09,  1.158796403022814E+07,  7.004246759469906E+00, -1.690964260288415E+01, -4.883732428852232E-01,
2446103.500000000, A.D. 1985-Feb-07 00:00:00.0000, -7.647062629576613E+08, -2.301394558920325E+09,  1.154576819246662E+07,  7.004862452351652E+00, -1.690779121844254E+01, -4.883822529830502E-01,
2446104.500000000, A.D. 1985-Feb-08 00:00:00.0000, -7.641010162941149E+08, -2.302855312158686E+09,  1.150357157827067E+07,  7.005476749162244E+00, -1.690594141430014E+01, -4.883912159312915E-01,
2446105.500000000, A.D. 1985-Feb-09 00:00:00.0000, -7.634957166155267E+08, -2.304315905642199E+09,  1.146137419170809E+07,  7.006089652891437E+00, -1.690409318937331E+01, -4.884001318573095E-01,
2446106.500000000, A.D. 1985-Feb-10 00:00:00.0000, -7.628903640421301E+08, -2.305776339507260E+09,  1.141917603683627E+07,  7.006701166522219E+00, -1.690224654257493E+01, -4.884090008880806E-01,
2446107.500000000, A.D. 1985-Feb-11 00:00:00.0000, -7.622849586939008E+08, -2.307236613890174E+09,  1.137697711770153E+07,  7.007311293028112E+00, -1.690040147283234E+01, -4.884178231497911E-01,
2446108.500000000, A.D. 1985-Feb-12 00:00:00.0000, -7.616795006905587E+08, -2.308696728927154E+09,  1.133477743833923E+07,  7.007920035372869E+00, -1.689855797909279E+01, -4.884265987678065E-01,
2446109.500000000, A.D. 1985-Feb-13 00:00:00.0000, -7.610739901515673E+08, -2.310156684754321E+09,  1.129257700277424E+07,  7.008527396512173E+00, -1.689671606031698E+01, -4.884353278669771E-01,
2446110.500000000, A.D. 1985-Feb-14 00:00:00.0000, -7.604684271961350E+08, -2.311616481507706E+09,  1.125037581502008E+07,  7.009133379396093E+00, -1.689487571546720E+01, -4.884440105720458E-01,
2446111.500000000, A.D. 1985-Feb-15 00:00:00.0000, -7.598628119432166E+08, -2.313076119323252E+09,  1.120817387907994E+07,  7.009737986970997E+00, -1.689303694349693E+01, -4.884526470079678E-01,
2446112.500000000, A.D. 1985-Feb-16 00:00:00.0000, -7.592571445115107E+08, -2.314535598336811E+09,  1.116597119894576E+07,  7.010341222180074E+00, -1.689119974334678E+01, -4.884612372999886E-01,
2446113.500000000, A.D. 1985-Feb-17 00:00:00.0000, -7.586514250194634E+08, -2.315994918684140E+09,  1.112376777859986E+07,  7.010943087962302E+00, -1.688936411394773E+01, -4.884697815734338E-01,
2446114.500000000, A.D. 1985-Feb-18 00:00:00.0000, -7.580456535852660E+08, -2.317454080500908E+09,  1.108156362201190E+07,  7.011543587250403E+00, -1.688753005422877E+01, -4.884782799533181E-01,
2446115.500000000, A.D. 1985-Feb-19 00:00:00.0000, -7.574398303268572E+08, -2.318913083922688E+09,  1.103935873314202E+07,  7.012142722968692E+00, -1.688569756312425E+01, -4.884867325639242E-01,
2446116.500000000, A.D. 1985-Feb-20 00:00:00.0000, -7.568339553619237E+08, -2.320371929084961E+09,  1.099715311593950E+07,  7.012740498031785E+00, -1.688386663957665E+01, -4.884951395285047E-01,
2446117.500000000, A.D. 1985-Feb-21 00:00:00.0000, -7.562280288079005E+08, -2.321830616123122E+09,  1.095494677434242E+07,  7.013336915344771E+00, -1.688203728253328E+01, -4.885035009692906E-01,
2446118.500000000, A.D. 1985-Feb-22 00:00:00.0000, -7.556220507819719E+08, -2.323289145172468E+09,  1.091273971227944E+07,  7.013931977805164E+00, -1.688020949094053E+01, -4.885118170079457E-01,
2446119.500000000, A.D. 1985-Feb-23 00:00:00.0000, -7.550160214010721E+08, -2.324747516368210E+09,  1.087053193366766E+07,  7.014525688306801E+00, -1.687838326374387E+01, -4.885200877665365E-01,
2446120.500000000, A.D. 1985-Feb-24 00:00:00.0000, -7.544099407818855E+08, -2.326205729845468E+09,  1.082832344241393E+07,  7.015118049746371E+00, -1.687655859990540E+01, -4.885283133692742E-01,
2446121.500000000, A.D. 1985-Feb-25 00:00:00.0000, -7.538038090408418E+08, -2.327663785739269E+09,  1.078611424241567E+07,  7.015709065012530E+00, -1.687473549842856E+01, -4.885364939431351E-01,
2446122.500000000, A.D. 1985-Feb-26 00:00:00.0000, -7.531976262941326E+08, -2.329121684184559E+09,  1.074390433755529E+07,  7.016298737022389E+00, -1.687291395821679E+01, -4.885446296122780E-01,
2446123.500000000, A.D. 1985-Feb-27 00:00:00.0000, -7.525913926576881E+08, -2.330579425316181E+09,  1.070169373170853E+07,  7.016887068623822E+00, -1.687109397817587E+01, -4.885527204953659E-01,
2446124.500000000, A.D. 1985-Feb-28 00:00:00.0000, -7.519851082471957E+08, -2.332037009268891E+09,  1.065948242873967E+07,  7.017474062679495E+00, -1.686927555728679E+01, -4.885607667134595E-01,
2446125.500000000, A.D. 1985-Mar-01 00:00:00.0000, -7.513787731780959E+08, -2.333494436177355E+09,  1.061727043250334E+07,  7.018059722045041E+00, -1.686745869454766E+01, -4.885687683872240E-01,
2446126.500000000, A.D. 1985-Mar-02 00:00:00.0000, -7.507723875655831E+08, -2.334951706176154E+09,  1.057505774684191E+07,  7.018644049576963E+00, -1.686564338891771E+01, -4.885767256380866E-01,
2446127.500000000, A.D. 1985-Mar-03 00:00:00.0000, -7.501659515246035E+08, -2.336408819399773E+09,  1.053284437558913E+07,  7.019227048138529E+00, -1.686382963927445E+01, -4.885846385892867E-01,
2446128.500000000, A.D. 1985-Mar-04 00:00:00.0000, -7.495594651698570E+08, -2.337865775982601E+09,  1.049063032256615E+07,  7.019808720578547E+00, -1.686201744453940E+01, -4.885925073626316E-01,
2446129.500000000, A.D. 1985-Mar-05 00:00:00.0000, -7.489529286158001E+08, -2.339322576058945E+09,  1.044841559158564E+07,  7.020389069681507E+00, -1.686020680380054E+01, -4.886003320791810E-01,
2446130.500000000, A.D. 1985-Mar-06 00:00:00.0000, -7.483463419766436E+08, -2.340779219763021E+09,  1.040620018644834E+07,  7.020968098372992E+00, -1.685839771591906E+01, -4.886081128554141E-01,
2446131.500000000, A.D. 1985-Mar-07 00:00:00.0000, -7.477397053663538E+08, -2.342235707228945E+09,  1.036398411094666E+07,  7.021545809450650E+00, -1.685659017981894E+01, -4.886158498093014E-01,
2446132.500000000, A.D. 1985-Mar-08 00:00:00.0000, -7.471330188986429E+08, -2.343692038590753E+09,  1.032176736886013E+07,  7.022122205693828E+00, -1.685478419449393E+01, -4.886235430666117E-01,
2446133.500000000, A.D. 1985-Mar-09 00:00:00.0000, -7.465262826869961E+08, -2.345148213982386E+09,  1.027954996395957E+07,  7.022697289917279E+00, -1.685297975892616E+01, -4.886311927483789E-01,
2446134.500000000, A.D. 1985-Mar-10 00:00:00.0000, -7.459194968446500E+08, -2.346604233537699E+09,  1.023733190000498E+07,  7.023271064942323E+00, -1.685117687209596E+01, -4.886387989728611E-01,
2446135.500000000, A.D. 1985-Mar-11 00:00:00.0000, -7.453126614845979E+08, -2.348060097390458E+09,  1.019511318074524E+07,  7.023843533579474E+00, -1.684937553296787E+01, -4.886463618577075E-01,
2446136.500000000, A.D. 1985-Mar-12 00:00:00.0000, -7.447057767195909E+08, -2.349515805674340E+09,  1.015289380992055E+07,  7.024414698626992E+00, -1.684757574049242E+01, -4.886538815216275E-01,
2446137.500000000, A.D. 1985-Mar-13 00:00:00.0000, -7.440988426621385E+08, -2.350971358522929E+09,  1.011067379125988E+07,  7.024984562875004E+00, -1.684577749361370E+01, -4.886613580842472E-01,
2446138.500000000, A.D. 1985-Mar-14 00:00:00.0000, -7.434918594245089E+08, -2.352426756069720E+09,  1.006845312848175E+07,  7.025553129107202E+00, -1.684398079127979E+01, -4.886687916650727E-01,
2446139.500000000, A.D. 1985-Mar-15 00:00:00.0000, -7.428848271187314E+08, -2.353881998448114E+09,  1.002623182529461E+07,  7.026120400102183E+00, -1.684218563245188E+01, -4.886761823829140E-01,
2446140.500000000, A.D. 1985-Mar-16 00:00:00.0000, -7.422777458565941E+08, -2.355337085791430E+09,  9.984009885396600E+06,  7.026686378637922E+00, -1.684039201610660E+01, -4.886835303563473E-01,
2446141.500000000, A.D. 1985-Mar-17 00:00:00.0000, -7.416706157496456E+08, -2.356792018232893E+09,  9.941787312476516E+06,  7.027251067487602E+00, -1.683859994123084E+01, -4.886908357035331E-01,
2446142.500000000, A.D. 1985-Mar-18 00:00:00.0000, -7.410634369092078E+08, -2.358246795905630E+09,  9.899564110205889E+06,  7.027814469414785E+00, -1.683680940683077E+01, -4.886980985280562E-01,
2446143.500000000, A.D. 1985-Mar-19 00:00:00.0000, -7.404562094463285E+08, -2.359701418942718E+09,  9.857340282265425E+06,  7.028376587136237E+00, -1.683502041186173E+01, -4.887053189720678E-01,
2446144.500000000, A.D. 1985-Mar-20 00:00:00.0000, -7.398489334718558E+08, -2.361155887477106E+09,  9.815115832305312E+06,  7.028937423428055E+00, -1.683323295530406E+01, -4.887124971420729E-01,
2446145.500000000, A.D. 1985-Mar-21 00:00:00.0000, -7.392416090963863E+08, -2.362610201641670E+09,  9.772890763973117E+06,  7.029496981036447E+00, -1.683144703611633E+01, -4.887196331555543E-01,
2446146.500000000, A.D. 1985-Mar-22 00:00:00.0000, -7.386342364302799E+08, -2.364064361569193E+09,  9.730665080906630E+06,  7.030055262701157E+00, -1.682966265325654E+01, -4.887267271296727E-01,
2446147.500000000, A.D. 1985-Mar-23 00:00:00.0000, -7.380268155836600E+08, -2.365518367392370E+09,  9.688438786732793E+06,  7.030612271154813E+00, -1.682787980569426E+01, -4.887337791812572E-01,
2446148.500000000, A.D. 1985-Mar-24 00:00:00.0000, -7.374193466664141E+08, -2.366972219243805E+09,  9.646211885068178E+06,  7.031168009123575E+00, -1.682609849241825E+01, -4.887407894267781E-01,
2446149.500000000, A.D. 1985-Mar-25 00:00:00.0000, -7.368118297881950E+08, -2.368425917256018E+09,  9.603984379520059E+06,  7.031722479328222E+00, -1.682431871243429E+01, -4.887477579825079E-01,
2446150.500000000, A.D. 1985-Mar-26 00:00:00.0000, -7.362042650584198E+08, -2.369879461561444E+09,  9.561756273686409E+06,  7.032275684484699E+00, -1.682254046475298E+01, -4.887546849647428E-01,
2446151.500000000, A.D. 1985-Mar-27 00:00:00.0000, -7.355966525862715E+08, -2.371332852292429E+09,  9.519527571152329E+06,  7.032827627303856E+00, -1.682076374837393E+01, -4.887615704896797E-01,
2446152.500000000, A.D. 1985-Mar-28 00:00:00.0000, -7.349889924806991E+08, -2.372786089581235E+09,  9.477298275496364E+06,  7.033378310490428E+00, -1.681898856227568E+01, -4.887684146729381E-01,
2446153.500000000, A.D. 1985-Mar-29 00:00:00.0000, -7.343812848504214E+08, -2.374239173560031E+09,  9.435068390283227E+06,  7.033927736749913E+00, -1.681721490542344E+01, -4.887752176244549E-01,
2446154.500000000, A.D. 1985-Mar-30 00:00:00.0000, -7.337735298039148E+08, -2.375692104360902E+09,  9.392837919072747E+06,  7.034475908754157E+00, -1.681544277677121E+01, -4.887819794715744E-01,
2446155.500000000, A.D. 1985-Mar-31 00:00:00.0000, -7.331657274494334E+08, -2.377144882115840E+09,  9.350606865410924E+06,  7.035022829203355E+00, -1.681367217532851E+01, -4.887887003227309E-01,
2446156.500000000, A.D. 1985-Apr-01 00:00:00.0000, -7.325578778949958E+08, -2.378597506956755E+09,  9.308375232834578E+06,  7.035568500787992E+00, -1.681190310014068E+01, -4.887953802956249E-01,
2446157.500000000, A.D. 1985-Apr-02 00:00:00.0000, -7.319499812483872E+08, -2.380049979015474E+09,  9.266143024869919E+06,  7.036112926194312E+00, -1.681013555026913E+01, -4.888020195075136E-01,
2446158.500000000, A.D. 1985-Apr-03 00:00:00.0000, -7.313420376171627E+08, -2.381502298423742E+09,  9.223910245034337E+06,  7.036656108088094E+00, -1.680836952471315E+01, -4.888086180713058E-01,
2446159.500000000, A.D. 1985-Apr-04 00:00:00.0000, -7.307340471086471E+08, -2.382954465313213E+09,  9.181676896834970E+06,  7.037198049100567E+00, -1.680660502235263E+01, -4.888151760943620E-01,
2446160.500000000, A.D. 1985-Apr-05 00:00:00.0000, -7.301260098299392E+08, -2.384406479815442E+09,  9.139442983769417E+06,  7.037738751880179E+00, -1.680484204215600E+01, -4.888216936899461E-01,
2446161.500000000, A.D. 1985-Apr-06 00:00:00.0000, -7.295179258879051E+08, -2.385858342061912E+09,  9.097208509325981E+06,  7.038278219135656E+00, -1.680308058328296E+01, -4.888281709849105E-01,
2446162.500000000, A.D. 1985-Apr-07 00:00:00.0000, -7.289097953891847E+08, -2.387310052183997E+09,  9.054973476941228E+06,  7.038816453507216E+00, -1.680132064479715E+01, -4.888346080448995E-01,
2446163.500000000, A.D. 1985-Apr-08 00:00:00.0000, -7.283016184401754E+08, -2.388761610313064E+09,  9.012737890166521E+06,  7.039353457622314E+00, -1.679956222561686E+01, -4.888410050680063E-01,
2446164.500000000, A.D. 1985-Apr-09 00:00:00.0000, -7.276933951470629E+08, -2.390213016580310E+09,  8.970501752416372E+06,  7.039889234117840E+00, -1.679780532472321E+01, -4.888473621259450E-01,
2446165.500000000, A.D. 1985-Apr-10 00:00:00.0000, -7.270851256157997E+08, -2.391664271116875E+09,  8.928265067139030E+06,  7.040423785624164E+00, -1.679604994114823E+01, -4.888536793319096E-01,
2446166.500000000, A.D. 1985-Apr-11 00:00:00.0000, -7.264768099521111E+08, -2.393115374053813E+09,  8.886027837772131E+06,  7.040957114770077E+00, -1.679429607396471E+01, -4.888599567991729E-01,
2446167.500000000, A.D. 1985-Apr-12 00:00:00.0000, -7.258684482614957E+08, -2.394566325522100E+09,  8.843790067745090E+06,  7.041489224178976E+00, -1.679254372223307E+01, -4.888661946410524E-01,
2446168.500000000, A.D. 1985-Apr-13 00:00:00.0000, -7.252600406492260E+08, -2.396017125652632E+09,  8.801551760476470E+06,  7.042020116466968E+00, -1.679079288498291E+01, -4.888723929707783E-01,
2446169.500000000, A.D. 1985-Apr-14 00:00:00.0000, -7.246515872203481E+08, -2.397467774576215E+09,  8.759312919374704E+06,  7.042549794243083E+00, -1.678904356122484E+01, -4.888785519013670E-01,
2446170.500000000, A.D. 1985-Apr-15 00:00:00.0000, -7.240430880796839E+08, -2.398918272423572E+09,  8.717073547839403E+06,  7.043078260110467E+00, -1.678729574997275E+01, -4.888846715455140E-01,
2446171.500000000, A.D. 1985-Apr-16 00:00:00.0000, -7.234345433318293E+08, -2.400368619325342E+09,  8.674833649259806E+06,  7.043605516667509E+00, -1.678554945026035E+01, -4.888907520156263E-01,
2446172.500000000, A.D. 1985-Apr-17 00:00:00.0000, -7.228259530811572E+08, -2.401818815412082E+09,  8.632593227016091E+06,  7.044131566508248E+00, -1.678380466114453E+01, -4.888967934238941E-01,
2446173.500000000, A.D. 1985-Apr-18 00:00:00.0000, -7.222173174318156E+08, -2.403268860814267E+09,  8.590352284477830E+06,  7.044656412222035E+00, -1.678206138169728E+01, -4.889027958824315E-01,
2446174.500000000, A.D. 1985-Apr-19 00:00:00.0000, -7.216086364877297E+08, -2.404718755662291E+09,  8.548110825006008E+06,  7.045180056392771E+00, -1.678031961099262E+01, -4.889087595033761E-01,
2446175.500000000, A.D. 1985-Apr-20 00:00:00.0000, -7.209999103526013E+08, -2.406168500086471E+09,  8.505868851950884E+06,  7.045702501598196E+00, -1.677857934809595E+01, -4.889146843989396E-01,
2446176.500000000, A.D. 1985-Apr-21 00:00:00.0000, -7.203911391299095E+08, -2.407618094217040E+09,  8.463626368653893E+06,  7.046223750409646E+00, -1.677684059206080E+01, -4.889205706813158E-01,
2446177.500000000, A.D. 1985-Apr-22 00:00:00.0000, -7.197823229229125E+08, -2.409067538184149E+09,  8.421383378445983E+06,  7.046743805392457E+00, -1.677510334193373E+01, -4.889264184624569E-01,
2446178.500000000, A.D. 1985-Apr-23 00:00:00.0000, -7.191734618346462E+08, -2.410516832117868E+09,  8.379139884649277E+06,  7.047262669107087E+00, -1.677336759676428E+01, -4.889322278536516E-01,
2446179.500000000, A.D. 1985-Apr-24 00:00:00.0000, -7.185645559679229E+08, -2.411965976148185E+09,  8.336895890573382E+06,  7.047780344110989E+00, -1.677163335561630E+01, -4.889379989580886E-01,
2446180.500000000, A.D. 1985-Apr-25 00:00:00.0000, -7.179556054253423E+08, -2.413414970405007E+09,  8.294651399526000E+06,  7.048296832954784E+00, -1.676990061757166E+01, -4.889437319009859E-01,
2446181.500000000, A.D. 1985-Apr-26 00:00:00.0000, -7.173466103092763E+08, -2.414863815018166E+09,  8.252406414797068E+06,  7.048812138184508E+00, -1.676816938173574E+01, -4.889494267871228E-01,
2446182.500000000, A.D. 1985-Apr-27 00:00:00.0000, -7.167375707218790E+08, -2.416312510117410E+09,  8.210160939669847E+06,  7.049326262341729E+00, -1.676643964721642E+01, -4.889550837273333E-01,
2446183.500000000, A.D. 1985-Apr-28 00:00:00.0000, -7.161284867650856E+08, -2.417761055832417E+09,  8.167914977418542E+06,  7.049839207962224E+00, -1.676471141311454E+01, -4.889607028324301E-01,
2446184.500000000, A.D. 1985-Apr-29 00:00:00.0000, -7.155193585406120E+08, -2.419209452292782E+09,  8.125668531306982E+06,  7.050350977575344E+00, -1.676298467851576E+01, -4.889662842132214E-01,
2446185.500000000, A.D. 1985-Apr-30 00:00:00.0000, -7.149101861499568E+08, -2.420657699628023E+09,  8.083421604589820E+06,  7.050861573703997E+00, -1.676125944249416E+01, -4.889718279804365E-01,
2446186.500000000, A.D. 1985-May-01 00:00:00.0000, -7.143009696944000E+08, -2.422105797967577E+09,  8.041174200512052E+06,  7.051370998865425E+00, -1.675953570412886E+01, -4.889773342446455E-01,
2446187.500000000, A.D. 1985-May-02 00:00:00.0000, -7.136917092750045E+08, -2.423553747440803E+09,  7.998926322309017E+06,  7.051879255572574E+00, -1.675781346252653E+01, -4.889828031161629E-01,
2446188.500000000, A.D. 1985-May-03 00:00:00.0000, -7.130824049926162E+08, -2.425001548176983E+09,  7.956677973207116E+06,  7.052386346335235E+00, -1.675609271683294E+01, -4.889882347050545E-01,
